conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,like_count,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1984637142321283186,Sat Nov 01 15:02:22 +0000 2025,6,"Banjir dan Macet Jakarta: Gejala Ketidakbecusan Pemerintah DKI Jakarta dalam Menata Kota!  Setiap kali hujan, Jakarta sering kali dilanda dua hal: banjir dan macet. Di penghujung Oktober 2025, kedua hal ini menjadi semakin parah.   Ada apa dengan Jakarta? https://t.co/TvIgTamw8z",1984637142321283186,https://pbs.twimg.com/amplify_video_thumb/1984637032849891328/img/5tYJHH3U_43K8Ycy.jpg,,in,6,,0,2,4,https://twitter.com/LBH_Jakarta/status/1984637142321283186,280942957,LBH_Jakarta
1985557618891399292,Tue Nov 04 04:00:00 +0000 2025,87,"Puluhan ribu koperasi merah putih belum beroperasi. Pemerintah memberikan paket fasilitas, dari gerai, gudang, kendaraan, hingga permodalan.  #Tempo #KoperasiMerahPutuih #Program #Prioritas #PrabowoSubianto https://t.co/KMQE6y6UhV",1985557618891399292,https://pbs.twimg.com/amplify_video_thumb/1985315530660798464/img/jnO_AigZWz4SZ9yR.jpg,,in,87,Indonesia,2,18,38,https://twitter.com/tempodotco/status/1985557618891399292,18129942,tempodotco
1987021929665208775,Sat Nov 08 04:58:39 +0000 2025,321,"Pemerintah tengah mempertimbangkan pemberian subsidi listrik pd Desember 2025 untuk menjaga stabilitas harga menjelang libur Natal dan Tahun Baru. Mendagri Tito Karnavian mnympaikan hal ini dalam keterangannya di Jakarta Selasa, 4 November 2025. #nataru2025 #kemendagri #yukgass https://t.co/1rUhgMmMTb",1987021929665208775,https://pbs.twimg.com/ext_tw_video_thumb/1987021868759650304/pu/img/7vrJ_6K3qNy_kOsJ.jpg,,in,321,Indonesia,0,25,112,https://twitter.com/alineadotid/status/1987021929665208775,354168059,alineadotid
1987817696071946518,Mon Nov 10 09:40:45 +0000 2025,396,Indonesia layak masuk Guinness World Records sebagai negara yang menetapkan pelanggar HAM dan koruptor sebagai pahlawan nasional. https://t.co/5jIu60dkoZ,1987817696071946518,https://pbs.twimg.com/media/G5YlqOAagAAQBEP.jpg,,in,396,,2,49,168,https://twitter.com/salam4jari/status/1987817696071946518,1752301333263392769,salam4jari
1987759026315407453,Mon Nov 10 05:47:37 +0000 2025,7669,Marsinah pantas menjadi pahlawan tetapi negara hari ini menghinanya dengan mengangkat pemimpin rezim yang membunuhnya juga sebagai pahlawan. Seakan menyatakan bahwa keadilan terhadap Marsinah tidak perlu diperjuangkan lagi karena pembunuhnya sendiri juga adalah seorang pahlawan.,1987759026315407453,,,in,7669,"Pondok Cina, Depok",14,29,3081,https://twitter.com/neohistoria_id/status/1987759026315407453,1495326248100589569,neohistoria_id
1984533445100605571,Sat Nov 01 08:10:18 +0000 2025,1718,"Kalau Menkeu Purbaya yg di-resufle ; beraeti negara kalah dng tekanan kelompok hitam dan koruptor,, https://t.co/6y8x7twAlJ",1984533445100605571,https://pbs.twimg.com/media/G4p6pfIbQAINXOu.jpg,,in,1718,"Jakarta, pagaralam, Solo",54,296,841,https://twitter.com/susno2g/status/1984533445100605571,131814756,susno2g
1985941350983074107,Wed Nov 05 05:24:49 +0000 2025,469,Nyamuk-nyamuk yang biasanya hidup di negara tropis sekarang ditemukan hidup di negara yang suhunya lebih dingin. It’s getting real Bumi makin panas sih... https://t.co/7xVAuCGFvt,1985941350983074107,https://pbs.twimg.com/media/G497IatbQAI47MS.jpg,,in,469,,9,4,113,https://twitter.com/catchmeupco/status/1985941350983074107,1162545299614662656,catchmeupco
1986533361578615122,Sat Nov 08 07:44:12 +0000 2025,24072,"BTS itu GAK PENTING, RM itu GAK PENTING, Army Indonesia itu GAK PENTING buat warga negara Indonesia.  Gila kalian sampai tega harassing innocent women &amp; men yg kerja keras di Somethinc, cuma karena ""ngerasa"" admin Somethinc menghina.  Itu proyeksi namanya tolol, lu ngerasa-rasa. https://t.co/xcnQX9FDPB",1987063588788515118,https://pbs.twimg.com/media/G5N3zPObgAAgbN-.jpg,IamPrasPrasetja,in,24072,"Salatiga, Jawa Tengah",2469,281,4543,https://twitter.com/IamPrasPrasetja/status/1987063588788515118,1542777415713570816,IamPrasPrasetja
1987812887252095319,Mon Nov 10 09:21:38 +0000 2025,1011,"Dalam rangka memperingati Hari Pahlawan, hari ini saya secara resmi menganugerahkan gelar Pahlawan Nasional kepada sepuluh tokoh bangsa, sebagai bentuk penghargaan atas perjuangan dan pengabdian mereka terhadap bangsa dan negara, yaitu:   1.⁠ ⁠Almarhum K.H. Abdurrahman Wahid https://t.co/jDN4MYGWSR",1987812887252095319,https://pbs.twimg.com/media/G5YhR4ib0AALxp9.jpg,,in,1011,Indonesia,61,349,227,https://twitter.com/prabowo/status/1987812887252095319,40580714,prabowo
1987365107257782331,Sun Nov 09 03:42:19 +0000 2025,269,SUARA RAKYAT Nasib negara yg kaya akan SDA https://t.co/EPfZHybogl,1987365107257782331,https://pbs.twimg.com/ext_tw_video_thumb/1987365077851512836/pu/img/PgHNVPS3Y7DOlJgw.jpg,,in,269,,3,9,133,https://twitter.com/Boediantar4/status/1987365107257782331,1383750727575605257,Boediantar4
1988135124244808144,Tue Nov 11 06:42:06 +0000 2025,3,"Menteri Keuangan RI, Purbaya Yudhi Sadewa, mengunjungi SMA Negeri 3 Jakarta, Senin (10/11/2025).  Kedatangannya ini merupakan bagian dari partisipasinya pada dalam program Kemenkeu Mengajar 10.  Tampak ia mengajar kelas ekonomi mengenai Anggaran Pendapatan dan Belanja Negara https://t.co/0VanOLbpBD",1988135124244808144,https://pbs.twimg.com/ext_tw_video_thumb/1988135043949023232/pu/img/Lt2NT7t1-AFuYvaU.jpg,,in,3,,0,0,1,https://twitter.com/inilahdotcom/status/1988135124244808144,46693036,inilahdotcom
1987731947033084218,Mon Nov 10 04:00:01 +0000 2025,2423,"Foto Soeharto, Marsinah, hingga Gus Dur terpajang di Istana Negara. https://t.co/hCvJoZ0g8h",1987731947033084218,https://pbs.twimg.com/media/G5XQGILaEAEGYoc.jpg,,in,2423,Indonesia,909,223,450,https://twitter.com/tempodotco/status/1987731947033084218,18129942,tempodotco
1988135648520179978,Tue Nov 11 06:44:11 +0000 2025,5,"Bangun generasi muda yang cerdas finansial dan siap menghadapi tantangan global! 💪  UNAIR berkesempatan menghadirkan Menteri Keuangan RI, Purbaya Yudhi Sadewa, dalam Studium Generale Dies Natalis ke-71.  Dari kebijakan nasional hingga peran UMKM, semua dibahas dalam suasana https://t.co/dNe5bAdxyd",1988135648520179978,https://pbs.twimg.com/media/G5dG1JqbgAAdUaF.jpg,,in,5,"Surabaya, Indonesia",0,0,0,https://twitter.com/Unair_Official/status/1988135648520179978,1110709339,Unair_Official
1987866127796723872,Mon Nov 10 12:53:12 +0000 2025,213,"Saksikan ""Kebijakan Ekonomi Soeharto: Yang Kaya Semakin Kaya"" di Youtube Watchdoc Image  https://t.co/nNSSGdViLc  Soeharto naik menggantikan Sukarno, di tengah inflasi 600%, krisis pangan, dan ekonomi nyaris ambruk. Lalu lahirlah sekelompok ekonom yang disebut “Mafia Berkeley.” https://t.co/FFAzH5csmT",1987866127796723872,https://pbs.twimg.com/ext_tw_video_thumb/1987866077993607168/pu/img/TkzvwPLijUk519gq.jpg,,in,213,Jakarta Capital Region,3,6,111,https://twitter.com/watchdoc_ID/status/1987866127796723872,2959310304,watchdoc_ID
1987357864894304714,Sun Nov 09 03:13:32 +0000 2025,60,"@PurbayaYudhi ,@kementan ,@KemenkeuRI , @prabowo , @KompasTV , @Metro_TV , @tempodotco , @tvOneNews ; Menteri terbaik kabinet saat ini baru ada 2 irg ini ; Pk Pur - baya dan Pk Amran ; benar-benar kebijakan nya memihak rkyt https://t.co/PKcPByF4Rv",1987357864894304714,https://pbs.twimg.com/media/G5SDcAIbIAAycXc.jpg,PurbayaYudhi,in,60,"Jakarta, pagaralam, Solo",0,7,22,https://twitter.com/susno2g/status/1987357864894304714,131814756,susno2g
1988058653929422923,Tue Nov 11 01:38:14 +0000 2025,12,"#SobatRupiah, pasti sudah tahu kan, kalau Real Estate, Perumahan Rakyat, Konstruksi merupakan salah satu sektor prioritas dari Kebijakan Insentif Likuiditas Makroprudensial Bank Indonesia? Selain berkontribusi tinggi terhadap pertumbuhan ekonomi, sektor ini juga bisa memperluas https://t.co/VLy1zXRjDD",1988058653929422923,https://pbs.twimg.com/amplify_video_thumb/1988058344129695744/img/xTwBayv2aPkRrZT8.jpg,,in,12,INDONESIA,1,3,2,https://twitter.com/bank_indonesia/status/1988058653929422923,153667051,bank_indonesia
1986983329686859856,Sat Nov 08 02:25:16 +0000 2025,55,"Presiden Prabowo memiliki komitmen kuat agar UMKM menjadi motor penggerak pertumbuhan ekonomi nasional, dan Inpres ini merupakan salah satu langkah nyata untuk mendukung komitmen tersebut.  Tujuan dari kebijakan ini adalah untuk mempercepat peningkatan perputaran ekonomi skala https://t.co/9hMkMOw3hA",1986983329686859856,https://pbs.twimg.com/ext_tw_video_thumb/1986983283230740480/pu/img/xnb7-G0NPb8-U5gK.jpg,,in,55,,1,29,6,https://twitter.com/99propaganda/status/1986983329686859856,1427095335084515333,99propaganda
1984040886444216361,Thu Oct 30 23:33:03 +0000 2025,611,Perlu di usut itu Sri Mulyani yang  sudah menyusahkan seluruh rakyat Indonesia melalui kebijakan pajak nya.  ----- Persoalan serius dalam sistem Coretax kembali tersentil &amp; menyoroti kualitas sumber daya manusia di balik pengembangannya. https://t.co/xyi818CIxN,1984040886444216361,https://pbs.twimg.com/media/G4i6qtva8AUwAqo.jpg,,in,611,Indonesia🇮🇩,2,10,292,https://twitter.com/siregar_najeges/status/1984040886444216361,1052339653,siregar_najeges
1987380843812429898,Sun Nov 09 04:44:51 +0000 2025,776,"BICARA INTEGRITAS, TAPI DIAM-DIAM CARI CUAN DARI SISTEM YANG DIKRITIK  Banyak yang menyoroti kemunafikan Salsa Erwina, lantang mengkritik kebijakan +62 dari luar, tapi perusahaan tempatnya bekerja, Vestas, justru berkolaborasi erat dengan Kementerian ESDM Indonesia https://t.co/WheKis99tf",1987380843812429898,https://pbs.twimg.com/media/G5SYWEKbIAA9cIk.jpg,,in,776,heraenicalubis.blogspot.com,22,1051,1011,https://twitter.com/Heraloebss/status/1987380843812429898,1251824880967774208,Heraloebss
1987052893573410920,Sat Nov 08 07:01:42 +0000 2025,4,𝘏𝘢𝘴𝘪𝘭 𝘯𝘺𝘢𝘵𝘢 𝘗𝘳𝘰𝘨𝘳𝘢𝘮 𝘔𝘉𝘎 𝘮𝘶𝘭𝘢𝘪 𝘵𝘦𝘳𝘭𝘪𝘩𝘢𝘵:  angka stunting turun dan kesehatan anak meningkat. Program MBG adalah bukti bahwa kebijakan yg tepat bisa mengubah masa depan bangsa 🍽✅ https://t.co/IJ7rYimde5,1987052893573410920,https://pbs.twimg.com/media/G5NuE34aQAAUsqk.jpg,,in,4,Rahasia,0,0,0,https://twitter.com/s3mut1reng/status/1987052893573410920,1291943988304330757,s3mut1reng
1988038309109788922,Tue Nov 11 00:17:23 +0000 2025,10,"Diterima Presiden Prabowo, Sekjen Konfederasi Buruh Internasional Apresiasi Kebijakan Ketenagakerjaan Indonesia  Presiden Prabowo Subianto menerima kunjungan Sekretaris Jenderal Konfederasi Buruh Internasional (International Trade Union Confederation/ITUC) Luc Triangle dan https://t.co/mh94WDAJmQ",1988038309109788922,https://pbs.twimg.com/media/G5buQ1fawAAcIk1.jpg,,in,10,"Jakarta Pusat, DKI Jakarta",0,4,4,https://twitter.com/KemensetnegRI/status/1988038309109788922,3522129133,KemensetnegRI
1987725806081094116,Mon Nov 10 03:35:36 +0000 2025,111,"Penolakan terhadap gelar pahlawan kepada Soeharto bukan tanpa alasan. Di sektor lingkungan, Soeharto menerbitkan beberapa paket kebijakan melalui undang-undang yang membuka keran bagi eksploitasi hutan. Mulai dari Penanaman Modal Asing hingga UU Kehutanan.   Eksploitasi hutan https://t.co/LT8ZSUfVy9",1987725806081094116,https://pbs.twimg.com/media/G5XSFCSaQAA4Ce2.jpg,,in,111,Indonesia,1,4,56,https://twitter.com/walhinasional/status/1987725806081094116,201309164,walhinasional
1988138241837678943,Tue Nov 11 06:56:07 +0000 2025,0,"@M_Irwan2Kembar Halo! Berdasarkan analisis tweetmu (banyak tentang anak kembar Adam &amp; Ara Ira, keluarga, plus komentar K-pop/politik), inilah profil inferensiku:  Nama: Adam Ara Ira (kembar) Jenis Kelamin: Laki-laki (Adam) &amp; Perempuan (Ara Ira) Usia: ~5-7 tahun (dari aktivitas belajar/sekolah)",1988138652053217774,,M_Irwan2Kembar,in,0,wherever you are,0,0,0,https://twitter.com/grok/status/1988138652053217774,1720665183188922368,grok
1987812641159750060,Tue Nov 11 06:55:46 +0000 2025,0,"@aruchank_ @tvindonesiawkwk Ya, berita ini legit. Gambar tersebut dari Kompas TV yang melaporkan survei Indikator Politik Indonesia (November 2025), dengan 77,7% responden puas terhadap kinerja Prabowo-Gibran setelah satu tahun. Sumber: https://t.co/kneIbRINVU dan https://t.co/Q8odqhWPLc.",1988138564731986265,,aruchank_,in,0,wherever you are,0,0,0,https://twitter.com/grok/status/1988138564731986265,1720665183188922368,grok
1988138728939024689,Tue Nov 11 06:56:25 +0000 2025,0,"Bangke, nyulik anak terus dijual udah kek perdagangan kucing/anjing ras aja. Fucked banget lah ini negara. Gak pemerintah, gak rakyat sami mawon",1988138728939024689,,,in,0,"Amsterdam, The Netherlands",0,0,0,https://twitter.com/cirlland/status/1988138728939024689,1605375462930190336,cirlland
1988138670185206080,Tue Nov 11 06:56:12 +0000 2025,0,"Kegiatan ini berlangsung dalam suasana penuh kekhidmatan dan kebersamaan, dihadiri oleh jajaran pengurus YPMAK, perwakilan PT Freeport Indonesia, tokoh masyarakat Amungme dan Kamoro, pemerintah daerah, serta mitra lembaga pelaksana program.",1988138673003803060,,MineIndo,in,0,Indonesia,0,1,0,https://twitter.com/MineIndo/status/1988138673003803060,534219856,MineIndo
1988138393709293747,Tue Nov 11 06:55:39 +0000 2025,0,"Dalam Inpres tersebut, pemerintah daerah diminta untuk menyediakan lahan seluas minimal 1.000 meter persegi di lokasi yang strategis, mudah diakses, serta memiliki bukti kepemilikan yang sah untuk mendukung operasional KDKMP. https://t.co/qK1h8sE8ku",1988138535279616108,https://pbs.twimg.com/media/G5dJdN8aMAArTpw.jpg,dpmdkalteng,in,0,Palangka Raya,0,1,0,https://twitter.com/dpmdkalteng/status/1988138535279616108,1512594544805638146,dpmdkalteng
1988138511237861608,Tue Nov 11 06:55:33 +0000 2025,0,"Kenapa ga ada yang pada fokus ke pemerintah, sih????? MUAK BANGET LIAT WARGA SALING RIBUT!!!!!! In these economies, KITA SEMUA SAMA SAMA SEDANG SUSAH, MALAH PADA RIBUT!!!!",1988138511237861608,,,in,0,,0,0,0,https://twitter.com/gausahsoasikya/status/1988138511237861608,1750474450687184896,gausahsoasikya
1988036800078852222,Tue Nov 11 06:54:57 +0000 2025,0,"@kompascom Semua bersuara, Lebih layak ini itu, percuma pemerintah sudah memutuskan percuma suara kita. Yg sudah meninggalkan kita sebagai pahlawan sesungguhnya semoga Husnul Khotimah...",1988138360276480172,,kompascom,in,0,Jember,0,0,0,https://twitter.com/andiset59493811/status/1988138360276480172,515987486,andiset59493811
1988088931074928780,Tue Nov 11 06:54:30 +0000 2025,0,@tekarok007 Oposisi di Indonesia itu oposisi Palsu. Tidak pernah jelas solusi dan tujuannya saat mengkritik pemerintah.   Cuma mencari celah kesalahan agar terlihat kritis. Padahal seharusnya netral karena melihat diluar sistim.,1988138244685656471,,tekarok007,in,0,Moon,0,0,0,https://twitter.com/Add1872/status/1988138244685656471,64978013,Add1872
1988138107955548462,Tue Nov 11 06:53:57 +0000 2025,0,"Fren, kerja sama TNI, pemerintah, swasta, &amp; masyarakat adalah bukti konkret kekuatan kolaborasi. Keamanan pangan bukan omong kosong ketika kita berjalan seirama.  Energi Untuk Negeri https://t.co/4r32xG299S",1988138107955548462,https://pbs.twimg.com/media/G5dJEPmbcAM9nkO.jpg,,in,0,,0,0,0,https://twitter.com/tiara_vionrw/status/1988138107955548462,1972945748359835648,tiara_vionrw
1988137973079306264,Tue Nov 11 06:53:25 +0000 2025,0,"melihat banyak kebijakan yg gak penting dibuat pemerintah, rasanya, gua udh siap kalo ini terjadi",1988137973079306264,,,in,0,,0,0,0,https://twitter.com/LancarRejekiii/status/1988137973079306264,1982446412840439808,LancarRejekiii
1988137867885850824,Tue Nov 11 06:53:00 +0000 2025,2,"Kementerian Pendidikan Singapura menyiapkan beasiswa untuk siswa kelas 6-9 asal RI, mencakup biaya sekolah dan tunjangan lainnya.  via @detik_edu    https://t.co/1MFenyPdG0",1988137867885850824,,,in,2,,0,0,0,https://twitter.com/detikcom/status/1988137867885850824,69183155,detikcom
1988137855714275608,Tue Nov 11 06:52:57 +0000 2025,0,Pemerintah gagal membentuk sebuah Negara.. Mereka membela dan memajukan kelompoknya dan cirlcle nya saja..  Revolusi jawaban.. Tp akan banyak yg mati.. kita belum siap.. Bertahan dululah kira2 gitu saat ini bangsaku.  https://t.co/xafMhqYGwp,1988137855714275608,,,in,0,,0,0,0,https://twitter.com/sinagano2/status/1988137855714275608,1548994272808304642,sinagano2
1988138747305799982,Tue Nov 11 06:56:30 +0000 2025,0,Sumber : Jabatan Pendaftaran Negara W.P Kuala Lumpur  #JapenWPKLP,1988138750040506667,,JaPenWPKL,in,0,Kuala Lumpur City,0,0,0,https://twitter.com/JaPenWPKL/status/1988138750040506667,4130169438,JaPenWPKL
1988138741912006661,Tue Nov 11 06:56:28 +0000 2025,0,"Sudah selayaknya @KPK_RI dari hakim, jasa, penuntut dilindungi pasukan yang sama seperti pengawal @KejaksaanRI 💪💪💪🇮🇩🇮🇩🇮🇩 Korupsi Whoosh Kebangetan! Ada Temuan KPK Negara Disuruh Beli Tanahnya Sendiri https://t.co/DOtRo3mGCI",1988138741912006661,,,in,0,"Medan Kota, Indonesia",0,0,0,https://twitter.com/stwn_deny/status/1988138741912006661,978293955405135872,stwn_deny
1988138738892091722,Tue Nov 11 06:56:27 +0000 2025,0,Pahlawan bentuk penghargaan negara untuk Soeharto https://t.co/f1D9A6oI8s https://t.co/HImd3SQAhq,1988138738892091722,https://pbs.twimg.com/media/G5dJpArbcAAVG2L.jpg,,in,0,,0,0,0,https://twitter.com/RishaDes/status/1988138738892091722,112962516,RishaDes
1988138728939024689,Tue Nov 11 06:56:25 +0000 2025,0,"Bangke, nyulik anak terus dijual udah kek perdagangan kucing/anjing ras aja. Fucked banget lah ini negara. Gak pemerintah, gak rakyat sami mawon",1988138728939024689,,,in,0,"Amsterdam, The Netherlands",0,0,0,https://twitter.com/cirlland/status/1988138728939024689,1605375462930190336,cirlland
1988138698664538537,Tue Nov 11 06:56:18 +0000 2025,0,"mengingat kembali bahwa kita sebagai masyarakat masih terjajah oleh negara sendiri, dengan orang orang keras kepala yang bertingkah layaknya pahlawan kesiangan. #soehartobukanpahlawan https://t.co/10fbMrRaAS",1988138698664538537,https://pbs.twimg.com/media/G5dJm_8bUAEF99V.jpg,,in,0,,0,0,0,https://twitter.com/erlinilree_/status/1988138698664538537,1826547167827558401,erlinilree_
1987736799947686061,Tue Nov 11 06:56:17 +0000 2025,0,@jalurgaza_ Piye ra lolos yen anggota dewan gelare wae ngene. Ada Susanto Zuhdi sejarawan spesialis proyekan ngalem-alem negara 🤗 https://t.co/OxhX3UKpqK,1988138693820137544,https://pbs.twimg.com/media/G5dJPd3boAAg1Td.jpg,jalurgaza_,in,0,,0,0,0,https://twitter.com/BagasPratyaksaN/status/1988138693820137544,380944653,BagasPratyaksaN
1988138664069919028,Tue Nov 11 06:56:10 +0000 2025,0,"Tahukah anda? 🤔✨  Pada 29 Ogos 2025, JAKIM telah mengemas kini senarai Badan Pensijilan Halal Luar Negara yang diiktiraf — kini berjumlah 92 badan pensijilan Halal dari 48 negara! 🌍  #VerifyHalal #GoHalal #Halal #HalalInternational #JAKIM #HalalMalaysia #Türkiye #Istanbul https://t.co/4KO4UZKhqY",1988138664069919028,https://pbs.twimg.com/media/G5dJkzJaIAAb8L6.jpg,,in,0,,0,1,0,https://twitter.com/veriifyhalal/status/1988138664069919028,857841568325091328,veriifyhalal
1988138658080432240,Tue Nov 11 06:56:08 +0000 2025,0,"Makin lama makin naik menyampah aku dengan mainland ni, dahlah sibuk pergi konsert negara orang pastu duk claim yang Malaysia ni buruk laa apa laa, habis tu yang korang punya perangai taik baik pulak? 🤢",1988138658080432240,,,in,0,Malaysia,0,0,0,https://twitter.com/minnienisaa07/status/1988138658080432240,1689323539017691136,minnienisaa07
1987999410668925266,Tue Nov 11 06:56:08 +0000 2025,0,@_Dessir @44Oktiva @andi_achilles @satriyotutuko @del_paijo Mie pitik pak Tono Ba negara nop 😁,1988138656981495992,,_Dessir,in,0,"Rohan, Middle Earth ",0,0,0,https://twitter.com/samhugget/status/1988138656981495992,2518915579,samhugget
1988138626073628950,Tue Nov 11 06:56:00 +0000 2025,0,"Presiden Prabowo melantik Arief Satria sbg Kepala Badan Riset &amp; Inovasi Nasional (BRIN) di Istana Negara, Jakarta, Senin, 10/11/2025. Usai pelantikan Arif Sadewa mengungkapkan, BRIN akan fokus menguatkan bidang riset inovasi daerah agar mampu menyelesaikan masalah2 lokal, shg https://t.co/u68G9zVhgo",1988138626073628950,https://pbs.twimg.com/ext_tw_video_thumb/1988138487040856064/pu/img/HYC8YKC1IyMz35Uy.jpg,,in,0,Jakarta Raya,0,0,0,https://twitter.com/FirzaHusain/status/1988138626073628950,849562015882465280,FirzaHusain
1987917888314024259,Tue Nov 11 06:56:26 +0000 2025,0,"@PKSejahtera Alhamdulillah berjalan lancar, semoga PKS makin bijak dalam setiap kebijakan yang diambil  buat kedepannya.  #RakernasPKS2025",1988138733129076919,,PKSejahtera,in,0,"Gresik, Indonesia",0,0,0,https://twitter.com/zuranalmahdi/status/1988138733129076919,1828436240401866754,zuranalmahdi
1988138619866161460,Tue Nov 11 06:55:59 +0000 2025,0,"Amerika Serikat (AS) terancam harus membayar ganti rugi hingga USD2 triliun, sekitar Rp33 ribu triliun, jika Mahkamah Agung membatalkan kebijakan tarif resiprokal.  https://t.co/nzl9gcdZIg",1988138619866161460,,,in,0,"Jakarta, Indonesia",0,0,0,https://twitter.com/marketupdt/status/1988138619866161460,1362306223849099264,marketupdt
